,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.2661751270294189,0.008171027665701922,0.009152650833129883,0.007484346706642796,0.7,0.01,3,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.7}",0.37,0.54,0.44,0.47,0.35,0.434,0.06887670143089027,94,,,,,,,,1
1,0.2746922492980957,0.005052306152142303,0.007652997970581055,0.006995988403669389,0.7,0.01,3,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.36,0.54,0.42,0.44,0.34,0.42000000000000004,0.07042726744663605,102,,,,,,,,1
2,0.2938835620880127,0.0032317453554132096,0.0032201290130615236,0.004673019103590728,0.7,0.01,3,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.9}",0.33,0.52,0.42,0.44,0.34,0.41,0.06985699678629192,107,,,,,,,,1
3,0.5094840049743652,0.006776948069032832,0.0067059040069580075,0.00707724830683275,0.7,0.01,3,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",0.38,0.55,0.45,0.49,0.34,0.442,0.07520638270785267,87,,,,,,,,1
4,0.5765941619873047,0.0079155544635099,0.002513599395751953,0.0032936111620680037,0.7,0.01,3,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.36,0.54,0.45,0.47,0.33,0.43,0.07615773105863909,98,,,,,,,,1
5,0.6264113426208496,0.01454217924990493,0.00039973258972167967,0.0007994651794433593,0.7,0.01,3,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.35,0.54,0.45,0.46,0.33,0.426,0.07709734106958555,100,,,,,,,,1
6,0.40089731216430663,0.009897837551412998,0.0018787860870361328,0.0025390162737414113,0.7,0.01,5,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.7}",0.38,0.55,0.46,0.5,0.35,0.44800000000000006,0.07413501197140257,21,,,,,,,,1
7,0.4562212467193604,0.028311078346914095,0.008582973480224609,0.006203133861655233,0.7,0.01,5,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.38,0.54,0.47,0.5,0.35,0.44800000000000006,0.0719444229944198,21,,,,,,,,1
8,0.47189993858337403,0.012984918052782934,0.004327106475830078,0.005812121727232714,0.7,0.01,5,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.9}",0.38,0.55,0.47,0.48,0.35,0.446,0.07227724399837061,46,,,,,,,,1
9,0.7599892139434814,0.006166915188941043,0.0037251949310302735,0.006062857220387368,0.7,0.01,5,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.7}",0.38,0.55,0.46,0.5,0.35,0.44800000000000006,0.07413501197140257,21,,,,,,,,1
10,0.8334229469299317,0.008855641232258791,0.0031267642974853516,0.006253528594970702,0.7,0.01,5,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.38,0.55,0.47,0.5,0.35,0.45,0.07456540752922901,1,,,,,,,,1
11,0.9020861625671387,0.010546584751050482,0.0062502861022949215,0.007655005885644097,0.7,0.01,5,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",0.38,0.55,0.47,0.5,0.35,0.45,0.07456540752922901,1,,,,,,,,1
12,0.46442317962646484,0.009695872998574028,0.005627107620239258,0.006961809720720014,0.7,0.01,7,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 150, 'subsample': 0.7}",0.38,0.55,0.46,0.5,0.35,0.44800000000000006,0.07413501197140257,21,,,,,,,,1
13,0.5132090091705322,0.011097095808608987,0.004525089263916015,0.005670723282446415,0.7,0.01,7,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 150, 'subsample': 0.8}",0.38,0.55,0.47,0.5,0.35,0.45,0.07456540752922901,1,,,,,,,,1
14,0.5787468910217285,0.013088843034357249,0.007159614562988281,0.0070543496122052836,0.7,0.01,7,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 150, 'subsample': 0.9}",0.38,0.55,0.47,0.48,0.35,0.446,0.07227724399837061,46,,,,,,,,1
15,0.9055301189422608,0.02258307585965759,0.0012022972106933594,0.002160315249427518,0.7,0.01,7,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.7}",0.38,0.55,0.46,0.5,0.35,0.44800000000000006,0.07413501197140257,21,,,,,,,,1
