,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.3305523872375488,0.020528358098150293,0.0,0.0,8,0.001,"{'batch_size': 8, 'learning_rate': 0.001}",,,,,,,,9,,,,,,,,1
1,0.43973517417907715,0.054319671655711436,0.0,0.0,8,0.01,"{'batch_size': 8, 'learning_rate': 0.01}",,,,,,,,9,,,,,,,,1
2,0.18381195068359374,0.21991432477169495,0.0,0.0,8,0.1,"{'batch_size': 8, 'learning_rate': 0.1}",,,,,,,,9,,,,,,,,1
3,0.0015994548797607423,0.0004903884213234959,0.0,0.0,8,1.0,"{'batch_size': 8, 'learning_rate': 1.0}",,,,,,,,9,,,,,,,,1
4,0.0018002986907958984,0.0003993521875395669,0.0,0.0,16,0.001,"{'batch_size': 16, 'learning_rate': 0.001}",,,,,,,,9,,,,,,,,1
5,0.001600503921508789,0.0004892008102153192,0.0,0.0,16,0.01,"{'batch_size': 16, 'learning_rate': 0.01}",,,,,,,,9,,,,,,,,1
6,0.002202272415161133,0.00040292895051555764,0.0,0.0,16,0.1,"{'batch_size': 16, 'learning_rate': 0.1}",,,,,,,,9,,,,,,,,1
7,0.0018002986907958984,0.0004004248943869746,0.0,0.0,16,1.0,"{'batch_size': 16, 'learning_rate': 1.0}",,,,,,,,9,,,,,,,,1
8,6.263846778869629,0.3895591413433594,0.1618180751800537,0.04235779501062564,32,0.001,"{'batch_size': 32, 'learning_rate': 0.001}",1.0,0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.026352313834736508,1,,,,,,,,1
9,5.344205760955811,0.4566978534588265,0.1769094944000244,0.06351329079241412,32,0.01,"{'batch_size': 32, 'learning_rate': 0.01}",1.0,0.875,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.95,0.04082482904638631,4,,,,,,,,1
10,2.140072393417358,0.5951381826307321,0.09715814590454101,0.12326873830139823,32,0.1,"{'batch_size': 32, 'learning_rate': 0.1}",1.0,0.875,0.875,0.9583333333333334,0.9583333333333334,0.9333333333333333,0.05,6,,,,,,,,1
11,1.3970349311828614,0.08426700962338629,0.0024341583251953126,0.0005302588199728947,32,1.0,"{'batch_size': 32, 'learning_rate': 1.0}",0.9583333333333334,0.875,0.9166666666666666,0.9583333333333334,0.9583333333333334,0.9333333333333333,0.033333333333333354,6,,,,,,,,1
12,7.113913297653198,0.2869809259492385,0.0019077301025390626,0.0006585548015518374,64,0.001,"{'batch_size': 64, 'learning_rate': 0.001}",1.0,0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.026352313834736508,1,,,,,,,,1
13,4.874363040924072,0.4460067320086078,0.0023036479949951174,0.0003999362729460838,64,0.01,"{'batch_size': 64, 'learning_rate': 0.01}",1.0,0.875,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.95,0.04082482904638631,4,,,,,,,,1
14,2.0850296020507812,0.5738349564491273,0.0020000457763671873,6.106495129998063e-07,64,0.1,"{'batch_size': 64, 'learning_rate': 0.1}",1.0,0.9166666666666666,0.9166666666666666,0.9583333333333334,1.0,0.9583333333333333,0.03726779962499651,3,,,,,,,,1
15,1.375367784500122,0.07923062851250758,0.0016227245330810546,0.00046809912562767995,64,1.0,"{'batch_size': 64, 'learning_rate': 1.0}",1.0,0.9166666666666666,0.9166666666666666,0.9583333333333334,0.8333333333333334,0.925,0.055277079839256664,8,,,,,,,,1
